-1.870147780929400039e+00,1.326213438643200515e+00,1.000000000000000000e+00
-1.959467525622572426e+00,2.127822165013060207e-01,1.000000000000000000e+00
-2.070184903899172646e+00,-2.831195762999449528e+00,0.000000000000000000e+00
-1.075486066913231564e+00,3.190706465652257684e-01,0.000000000000000000e+00
-1.875200491045066364e+00,-1.621852312265478879e+00,0.000000000000000000e+00
-1.951828264999603713e+00,3.632335365911233183e+00,1.000000000000000000e+00
-1.742882255221768428e+00,-1.564764847864539288e+00,0.000000000000000000e+00
-2.136449808781201387e+00,2.322810496238301603e+00,1.000000000000000000e+00
-2.471483470820147854e+00,-2.969414313005676043e+00,0.000000000000000000e+00
-2.133955705968741956e+00,-1.970850749761924536e+00,0.000000000000000000e+00
-1.747082923616134043e+00,3.864930717942494098e-02,1.000000000000000000e+00
-1.786773800876339191e+00,1.045049151012816147e+00,1.000000000000000000e+00
-2.353116256323651623e+00,1.954894806977911514e+00,1.000000000000000000e+00
-1.621522561772974491e+00,1.189003183299657040e+00,1.000000000000000000e+00
-1.811927256290010169e+00,-8.170869369854518727e-01,0.000000000000000000e+00
-1.640135547983240016e+00,-1.142014048171133611e+00,0.000000000000000000e+00
-2.220911017525311948e+00,7.254845789366628495e-01,1.000000000000000000e+00
-8.310086948471941959e-01,1.054035758253268895e-02,0.000000000000000000e+00
-2.639658958913476461e+00,2.456654393304659401e+00,1.000000000000000000e+00
-2.238650335380223844e+00,-2.490229791897190292e+00,0.000000000000000000e+00
-1.780841923871617105e+00,3.198210201077029247e+00,1.000000000000000000e+00
-2.417583720038405382e+00,-3.383562496871969749e+00,0.000000000000000000e+00
-1.942555342881070901e+00,-1.580622844816054196e+00,0.000000000000000000e+00
-1.805193170092036059e+00,-2.017246129390825260e+00,0.000000000000000000e+00
-2.181625920722323198e+00,-2.415185031705280760e+00,0.000000000000000000e+00
-1.580532250515316317e+00,1.428362763049549677e+00,1.000000000000000000e+00
-1.339976369403762524e+00,-5.145408652483300926e-01,0.000000000000000000e+00
-2.313239379870111634e+00,3.400637514728194866e+00,1.000000000000000000e+00
-1.563365070540493562e+00,4.503553697514321996e-01,1.000000000000000000e+00
-2.308531225178612090e+00,2.521249181966597419e+00,1.000000000000000000e+00
-1.950409153679210972e+00,1.928372066762656045e+00,1.000000000000000000e+00
-2.264018705273709742e+00,1.922296802386600501e+00,1.000000000000000000e+00
-2.571872904171655705e+00,-3.572937642604821384e+00,0.000000000000000000e+00
-1.739589900159613345e+00,1.424591392911191967e+00,1.000000000000000000e+00
-1.778745279433018300e+00,-1.160980090215287586e+00,0.000000000000000000e+00
-1.596315711284530536e+00,2.019928356369497191e+00,1.000000000000000000e+00
-2.017742273191006852e+00,2.767534561378190539e+00,1.000000000000000000e+00
-1.986481702855618314e+00,-1.700229191024064335e+00,0.000000000000000000e+00
-2.215689974247891048e+00,-2.194921754428977856e+00,0.000000000000000000e+00
-1.831312256858977472e+00,2.593215969069906812e+00,1.000000000000000000e+00
-2.154031923227907708e+00,1.740844861156018109e+00,1.000000000000000000e+00
-2.350022040012376578e+00,-2.805014074828544146e+00,0.000000000000000000e+00
-2.027368862693306184e+00,-2.166353442476430136e+00,0.000000000000000000e+00
-1.644063490799886784e+00,-1.256614277534554125e+00,0.000000000000000000e+00
-1.811744416353663567e+00,1.060562184506225192e+00,1.000000000000000000e+00
-2.584803876145844725e+00,-3.572774591970292679e+00,0.000000000000000000e+00
-2.850720180463063080e+00,1.790234798408265160e+00,1.000000000000000000e+00
-1.696912157403997812e+00,2.927097974651180046e+00,1.000000000000000000e+00
-2.069818150525533085e+00,-2.161930438114487263e+00,0.000000000000000000e+00
-1.920429789065981829e+00,2.124998812970688267e+00,1.000000000000000000e+00
-1.895771137277205476e+00,-1.295975537822471990e+00,0.000000000000000000e+00
-2.247795197338644524e+00,1.781460871862066808e+00,1.000000000000000000e+00
-1.743468605967143370e+00,3.805733795137863584e+00,1.000000000000000000e+00
-2.140789125085935662e+00,-2.775408083403394510e+00,0.000000000000000000e+00
-2.072532734844018787e+00,2.436640127901266606e+00,1.000000000000000000e+00
-1.847175166664515089e+00,-1.653066371630396825e+00,0.000000000000000000e+00
-2.078888947444956781e+00,2.496850571242022365e+00,1.000000000000000000e+00
-2.135814751662218569e+00,1.602008244454287356e+00,1.000000000000000000e+00
-3.162438831114716464e+00,-4.645475021101148627e+00,0.000000000000000000e+00
-2.154884937256793531e+00,1.602434181703082716e+00,0.000000000000000000e+00
-2.001829298575648952e+00,-1.773529929788840498e+00,0.000000000000000000e+00
-2.094896858169403853e+00,-2.382416974285208600e+00,0.000000000000000000e+00
-2.561958464284211701e+00,-3.796676121732895481e+00,0.000000000000000000e+00
-2.379367961328522352e+00,1.344201998790631514e+00,1.000000000000000000e+00
-1.613555481065982233e+00,-6.675231751008519065e-01,0.000000000000000000e+00
-2.323475456692474683e+00,-3.137785865199667512e+00,0.000000000000000000e+00
